long,lat,rgb_band_1,rgb_band_2,rgb_band_3,ndvi_band_1,label
106.16077113300008,11.676378034000038,1874.5,1939.5,1669.0,0.33041614,True
106.18760254800009,11.686552885000026,1464.0,1645.5,1482.5,0.3650656,False
106.14581405800004,11.662457449000044,1703.0,1914.0,1656.0,0.45442897,True
106.18525215600005,11.635607825000022,2340.0,2078.0,1939.0,0.34306568,True
106.11359634800004,11.669843674000049,2019.0,1918.5,1657.0,0.25180656,False
106.17160799900005,11.673896082000056,1842.5,1881.5,1627.0,0.3504891,True
106.14240624800004,11.647478600000056,1722.0,1952.0,1589.0,0.44,True
106.17789286000004,11.646639461000063,2580.0,2574.0,2530.0,0.0626703,False
106.13161889500007,11.678995780000037,1501.5,1717.0,1503.5,0.47841945,False
106.17132181000004,11.669549879000044,1961.0,1945.5,1731.0,0.37627226,True
106.19318410100004,11.636683492000031,1781.0,1896.0,1687.0,0.31381238,True
106.21552871000004,11.615746386000067,1345.0,1628.0,1419.0,0.564443,False
106.18742872400009,11.691007050000051,2031.5,2148.0,1900.0,0.33387983,True
106.19336613100006,11.656179403000069,1656.0,1962.0,1704.0,0.44204852,True
106.20831168200004,11.641690091000044,1582.0,1769.0,1562.0,0.34055856,False
106.18217431500004,11.655838524000046,1706.0,1913.0,1692.0,0.4809857,True
106.17121971300008,11.694623587000024,1434.0,1632.0,1462.0,0.42450085,True
106.19268396900009,11.684744805000037,2724.0,2490.0,2248.0,0.14021936,False
106.20245160400005,11.639012794000053,2544.0,2896.0,2644.0,0.11727966,False
106.20475123700004,11.644541524000031,2760.0,2628.0,2344.0,0.08609272,False
106.12454862000004,11.66452431600004,2204.0,2294.0,2186.0,0.27116403,False
106.15300193700004,11.66930811900005,1883.5,1919.5,1602.5,0.41319418,True
106.17882717800006,11.649602969000057,2612.0,2628.0,2464.0,0.053965956,False
106.13810690700006,11.679975286000058,1640.5,1698.0,1520.0,0.3688564,False
106.11511661700006,11.661987201000043,1805.0,1864.0,1740.0,0.29574716,True
106.11476251200008,11.696882686000038,1571.5,1803.5,1560.0,0.43628374,True
106.16950603100008,11.614493836000063,1922.0,1924.0,1662.0,0.32879344,False
106.13098442700004,11.686046350000026,1687.5,1682.5,1527.0,0.35189632,False
106.16263524300004,11.673787116000028,1777.0,1900.0,1625.0,0.41928104,True
106.21138709000007,11.656376394000064,3068.0,2668.0,2011.0,0.124179274,False
106.13392351700008,11.63477456000004,1701.0,1856.0,1659.0,0.43043697,True
106.20697125900004,11.650585532000036,1393.0,1619.0,1442.0,0.5025888,False
106.18283878400004,11.65395198400006,1900.0,2108.0,1678.0,0.34618032,False
106.16067235400004,11.682874351000066,1915.0,1879.0,1700.5,0.24901961,False
106.11853749000004,11.622520304000034,1926.0,2019.0,1717.0,0.42797744,True
106.16337666700008,11.660548840000049,1582.0,1944.0,1621.0,0.32248393,False
106.19006516400005,11.63122171200007,2090.0,1962.0,1695.0,0.30193722,False
106.19603032900004,11.608435196000071,2384.0,2156.0,2010.0,0.20294216,False
106.11348145400008,11.663030468000043,1894.0,1835.0,1772.0,0.13436928,False
106.18156172300009,11.632778028000075,2190.0,2150.0,1865.0,0.2765114,True
106.17747592400008,11.659865453000066,1642.0,1720.0,1550.0,0.37399924,True
106.14785768600008,11.689451348000034,1834.5,1834.0,1644.5,0.43679485,True
106.14609359600009,11.688692186000026,1740.5,1864.0,1659.0,0.41823348,True
106.13698163500004,11.683607164000025,1842.0,1727.0,1558.0,0.3086883,False
106.16122777300006,11.689514725000038,1566.0,1970.5,1664.0,0.5400543,True
106.21384270500003,11.621024818000024,1593.0,1844.0,1544.0,0.3839907,True
106.19219015300008,11.685652548000064,2136.0,2076.0,1866.5,0.2507892,True
106.21644788800006,11.615346187000055,1880.0,1836.0,1622.0,0.24860112,False
106.15245966400003,11.654855993000067,2478.0,2404.0,2394.0,0.1159472,False
106.19696460000004,11.679428310000048,2043.0,1982.0,1741.0,0.28902036,True
106.19851440600009,11.691172000000051,2106.0,2065.0,1882.5,0.3018399,True
106.19698098600009,11.677969288000044,1846.0,1890.0,1689.0,0.31451914,False
106.15638775700006,11.626441825000027,1790.0,1920.0,1654.0,0.38105118,True
106.20148176600009,11.635406273000058,2720.0,2706.0,2712.0,0.10878113,False
106.19998766600008,11.652935356000055,1928.0,2240.0,1684.0,0.43026003,True
106.13746155700004,11.688021465000077,1586.0,1666.5,1489.5,0.40184802,False
106.19867732200004,11.652248766000072,2508.0,2538.0,2086.0,0.24943888,True
106.19443952600004,11.643598671000063,2152.0,2244.0,1990.0,0.2793034,False
106.11941566700004,11.689272508000045,1929.0,1963.5,1730.5,0.43703488,True
106.14803314700004,11.637718642000038,2134.0,1982.0,1772.0,0.45042494,True
106.15721077700005,11.636339289000034,1966.0,1886.0,1640.0,0.35307667,True
106.11567594100006,11.65762324900004,1432.0,1691.0,1542.0,0.51686907,True
106.11355887800003,11.64784510000004,2562.0,2764.0,2510.0,0.13299492,False
106.18885876600008,11.616099022000071,2220.0,2062.0,1843.0,0.29299363,True
106.19685357100008,11.644895720000022,1592.0,1830.0,1478.0,0.46469402,False
106.20458916200003,11.646701301000064,1526.0,1670.0,1446.0,0.42240727,False
106.14181917800003,11.687062981000054,1489.5,1650.5,1477.0,0.44561273,False
106.19476351800004,11.603820925000036,2000.0,1883.0,1679.0,0.25205684,False
106.12432030000008,11.641439287000026,1900.0,1946.0,1766.0,0.26385123,False
106.17297650100004,11.682529776000024,1849.0,2038.0,1834.5,0.39703244,True
106.18495660000008,11.637591539000027,2174.0,1972.0,1691.0,0.32839048,True
106.19888785200004,11.683213770000066,2188.0,2030.0,1804.5,0.36542922,True
106.19952263600004,11.663067866000064,1557.0,1658.0,1396.0,0.38712853,False
106.17792966500008,11.660422635000032,1920.0,1901.0,1664.0,0.31563002,True
106.21195980900006,11.644219816000032,1484.0,1762.0,1534.0,0.47301137,True
106.21312116100006,11.666162410000029,2400.0,2110.0,1792.0,0.18004782,False
106.16878715500008,11.693701986000065,1911.0,1956.0,1729.5,0.31768277,True
106.15392102100007,11.648282317000051,1352.0,1644.0,1434.0,0.55643046,False
106.15414673700008,11.636371765000035,1636.0,1991.0,1570.0,0.4553928,True
106.16103502300004,11.677830376000031,2026.0,1924.0,1732.0,0.35539293,True
106.21951192800007,11.63005984700004,1738.0,1878.0,1628.0,0.38845882,True
106.19513394100004,11.690831057000024,1663.0,1899.5,1609.0,0.46311542,True
106.14450141300004,11.683817832000043,1776.0,1888.0,1586.0,0.48862654,True
106.19607496700009,11.62500654300004,2214.0,1984.0,1727.0,0.18543047,False
106.11462870400004,11.697507209000037,1658.0,1963.0,1610.0,0.44062078,True
106.19010313200005,11.614700407000043,2030.0,2060.0,1758.0,0.3483146,False
106.21369667800008,11.659989943000028,2118.0,2210.0,1999.0,0.17022526,False
106.19346763600004,11.655813747000025,1703.0,1972.0,1680.0,0.41537935,True
106.17478555200006,11.67110764000006,3013.0,3084.0,2810.0,0.13444413,False
106.11174604200004,11.630512018000047,2110.0,2068.0,1943.0,0.26506445,True
106.19118729700004,11.653974533000053,1888.0,1957.0,1741.0,0.39910886,True
106.21178654500004,11.656260606000046,3162.0,3040.0,2342.0,0.17591868,False
106.11754038500004,11.691508273000068,1751.5,1946.0,1631.0,0.46334738,True
106.15206676200006,11.642244042000073,1500.0,1782.0,1516.0,0.52800506,True
106.17305341500008,11.69594939800004,1723.5,1745.5,1564.5,0.29343036,True
106.17258810400004,11.660787577000065,1655.0,1822.0,1566.0,0.406278,True
106.20141671200008,11.658123852000074,2144.0,2178.0,1897.0,0.35952204,True
106.16673710200008,11.687971091000064,1866.0,2004.5,1810.0,0.34834993,True
106.12706669000004,11.697232667000035,2048.0,1946.5,1720.0,0.2888889,False
106.19554599500007,11.667197943000076,1442.0,1718.0,1446.0,0.5086045,False
106.17605906000004,11.68885141800007,2227.0,2072.0,1847.5,0.2576048,True
106.18433841900008,11.608305979000022,2310.0,2224.0,1969.0,0.25937802,False
106.20758598600008,11.623336103000042,1703.0,1781.0,1531.0,0.42025533,True
106.17315798000004,11.683793101000049,1967.5,1910.0,1727.5,0.4082262,True
106.20319826500008,11.657523242000025,2758.0,2442.0,2216.0,0.2631579,True
106.14927916700007,11.631132527000034,2554.0,2436.0,2174.0,0.08785714,False
106.14712140000006,11.659890663000056,1374.0,1608.0,1408.0,0.5153439,False
106.19215737000007,11.655536497000073,1776.0,1916.0,1674.0,0.3711048,True
106.20459937100009,11.60931690700005,2244.0,2024.0,1764.0,0.3309481,True
106.16927696500004,11.692380589000038,1911.0,1935.5,1780.0,0.2292801,False
106.18004923200004,11.67307560200004,1626.0,1820.5,1571.0,0.451417,True
106.20847826900004,11.625054370000043,1618.0,1695.0,1589.0,0.3581912,True
106.14391291100009,11.687773329000038,2028.0,1889.0,1740.0,0.22911717,True
106.15737291700005,11.687601296000024,1986.0,2132.0,1852.0,0.38911104,True
106.17839152800008,11.694128317000036,2055.0,1912.0,1722.0,0.2579888,True
106.19887320500004,11.691058094000027,2158.0,2096.0,1861.0,0.24677138,True
106.17488315600008,11.68143942000006,2040.0,2003.0,2675.0,0.32248423,False
106.19117681900008,11.625241576000064,1994.0,2070.0,1678.0,0.35946032,False
106.15893487500004,11.647453676000056,1421.0,1625.0,1418.0,0.5039274,False
106.16507889800005,11.694502993000071,2025.0,2044.0,1806.0,0.3568366,True
106.16460864000004,11.66683039800006,1656.0,1938.0,1587.0,0.49014777,True
106.18361711500006,11.654086251000024,1630.0,2410.0,1553.0,0.08760145,False
106.19036693700008,11.611446276000038,2128.0,1978.0,1742.0,0.33541536,True
106.13188525400004,11.635615620000069,2174.0,2216.0,2284.0,0.2108893,False
106.18261444300003,11.66418877600006,1890.0,2030.0,1790.0,0.38616434,True
106.20289886800003,11.617938021000043,2270.0,2094.0,1826.0,0.24896608,False
106.17411537900004,11.616015934000076,2022.0,1834.0,1626.0,0.25290966,False
106.14994265300004,11.686018148000072,2118.0,2020.0,1781.5,0.26990694,False
106.17239079100004,11.616915609000046,2058.0,2016.0,1790.0,0.32079208,True
106.16842181100009,11.629448613000022,1544.0,1853.0,1562.0,0.42237186,True
106.17030245100004,11.66374636000006,1808.0,1952.0,1656.0,0.40092775,True
106.20170589100007,11.654842168000071,2682.0,2836.0,2550.0,0.18653321,False
106.20422135000004,11.66448144900005,1752.0,1726.0,1583.0,0.2672522,False
106.19483754000004,11.604402509000067,2008.0,1784.0,1652.0,0.37406483,False
106.15348370700008,11.631911076000051,1942.0,2112.0,1955.0,0.0891182,False
106.12219388400004,11.625353119000067,1588.0,1776.0,1516.0,0.4420239,True
106.17418971000006,11.680406509000022,2194.0,2054.0,1841.0,0.08773389,False
106.21480993900008,11.654646945000025,1983.0,1915.0,1726.0,0.27402526,False
106.14387702700007,11.639160623000066,1572.0,1734.0,1510.0,0.5239249,True
106.20860786000009,11.651977500000044,2558.0,2260.0,1963.0,0.07352409,False
106.18056716700004,11.645882581000023,1772.0,1966.0,2506.0,0.40972686,False
106.18883981400006,11.634668425000028,2458.0,2214.0,1969.0,0.11519078,True
106.15081914000008,11.683049607000044,1938.0,1926.5,1745.5,0.43432575,True
106.12634311100004,11.684403506000024,1508.0,1605.5,1479.0,0.47725105,False
106.14516569500006,11.68732281800004,1981.5,1947.5,1818.5,0.40383604,True
106.18270915600004,11.625252439000064,2086.0,1928.0,1780.0,0.23224144,True
106.14084877700007,11.633477993000042,2378.0,2098.0,1959.0,0.3515135,True
106.21299930800006,11.655086142000073,1783.0,1872.0,1648.0,0.46831667,False
106.17174062600009,11.695002061000023,1626.5,1803.5,1595.0,0.4043761,True
106.14444598100005,11.655733858000076,1580.0,1998.0,1651.0,0.54202896,True
106.21631365800005,11.651338519000037,1306.0,1476.0,1326.0,0.45685175,False
106.21393780500004,11.664090634000049,1526.0,1787.0,1550.0,0.45167086,False
106.12296791500006,11.702613674000077,1736.5,1760.0,2025.0,0.30183938,False
106.19569355300004,11.669707369000037,1342.5,1605.0,1379.5,0.5133666,False
106.17547950100004,11.679531989000054,2094.0,2047.0,1769.0,0.3052422,True
106.21642176100003,11.611632024000071,1958.0,1891.0,1626.0,0.45200112,True
106.15706049900004,11.679633375000035,1652.0,1821.0,1587.5,0.40090662,True
106.21200512300004,11.653773540000032,1798.0,1834.0,1615.0,0.3831904,False
106.15633269800009,11.666497434000064,1900.0,1951.0,1616.0,0.47571743,True
106.21506036200007,11.660445863000064,1878.0,1870.0,1637.0,0.36511156,False
106.18189430500009,11.653799548000052,2114.0,1917.0,1816.0,0.17000392,False
106.11608176800009,11.619655514000044,1984.0,2015.0,1725.0,0.3277994,True
106.16533601600008,11.669863036000038,1565.0,1835.0,1627.5,0.49992013,True
106.17699260600004,11.640225489000043,1416.0,1543.0,1465.0,-0.04772475,False
106.18022203600005,11.628300297000068,2362.0,2118.0,1901.0,0.19026397,False
106.20638505400008,11.633607422000068,2194.0,2212.0,2220.0,0.039824944,False
106.19060178500006,11.606745137000075,2616.0,2428.0,2150.0,0.1801943,False
106.21017019300004,11.64097554500006,2206.0,1874.0,1680.0,0.20818378,False
106.18165343200008,11.660762727000076,1747.0,1886.0,1634.0,0.38990745,True
106.13156349300004,11.693098177000024,1335.5,1623.0,1416.5,0.5354379,False
106.18238233100004,11.650949141000067,1387.0,1562.0,1545.0,0.03980616,False
106.14570095100004,11.631390564000071,1364.0,1612.0,1438.0,0.5413584,False
106.16580628400004,11.687046537000072,2105.0,1947.5,1749.0,0.22410616,True
106.18843977600004,11.632611446000055,1800.0,1944.0,1596.0,0.46010798,True
106.14002061500008,11.634754378000023,1666.0,1910.0,1714.0,0.3551384,True
106.16308091500008,11.66439715300004,1590.0,1962.0,1612.0,0.57497996,True
106.16287778300004,11.64460691000005,1346.0,1636.0,1432.0,0.4758567,False
106.11330023100004,11.657528829000055,3148.0,2538.0,1968.0,0.077373974,False
106.18580134700004,11.648149408000052,2172.0,2202.0,2742.0,0.18621206,False
106.15272997600005,11.640050355000028,2022.0,2070.0,1782.0,0.18729903,True
106.13520733400009,11.635365729000055,1902.0,1975.0,1780.0,0.38664946,True
106.15581448200004,11.634565268000074,1669.0,1906.0,1596.0,0.4665175,True
106.20472759500008,11.610295052000026,2210.0,1980.0,1745.0,0.33413678,True
106.21879111700008,11.658279500000049,1374.0,1730.0,1476.0,0.5502455,False
106.20856314900004,11.634235315000067,1822.0,1980.0,1688.0,0.45498055,False
106.19354149200008,11.656670676000031,1786.0,1970.0,1695.0,0.4008722,True
106.20240527100007,11.670387813000048,1906.0,1886.0,1686.0,0.27542293,False
106.18762810200008,11.676800265000054,2174.0,2095.0,1831.5,0.2946139,True
106.20947935500004,11.671918552000022,2234.0,2034.0,1791.5,0.20484072,True
106.17098137700005,11.629804733000071,2194.0,1954.0,1816.0,0.33494997,True
106.17539628000009,11.679184987000042,1722.0,1816.5,1572.5,0.35037252,True
106.18184063600006,11.685245208000026,1660.0,1695.0,1571.5,0.27208945,True
106.21450350000003,11.663773204000051,2654.0,2344.0,1982.0,0.14110032,False
106.21187137300006,11.653186920000053,1849.0,1966.0,1664.0,0.36362073,True
106.20505050100007,11.632932370000049,4464.0,4896.0,4400.0,0.061001264,False
106.11483150000004,11.69910782200003,1726.0,1746.0,1614.0,0.27478993,False
106.17419421800008,11.664631030000066,1776.0,1826.0,1528.0,0.31560692,False
106.19395173600007,11.655434151000064,1867.0,2000.0,1760.0,0.37254244,True
106.13747127900004,11.686632466000049,1324.5,1566.5,1391.5,0.54488444,False
106.13460973000008,11.688697661000049,1542.5,1724.0,1538.0,0.46259037,False
106.13947840800004,11.689706769000054,1754.0,1779.0,1570.0,0.3555025,False
106.14514993700004,11.654101599000056,2470.0,2200.0,2082.0,0.37830356,True
106.14285302100006,11.620278622000058,1794.0,1820.0,1592.0,0.33702883,True
106.21220945400006,11.668489880000038,1586.0,1720.0,1530.0,0.38811728,False
106.17797739800004,11.667056413000068,1790.0,1940.0,1668.0,0.3581929,True
106.20912975600004,11.603938024000058,1528.0,1752.0,1526.0,0.47346658,True
106.17921422000006,11.69253056200006,2504.0,2196.0,2004.0,0.18608809,True
106.17167835800008,11.629280767000068,1942.0,1858.0,1624.0,0.40629777,True
106.19132018300007,11.661612650000052,1548.0,1752.0,1546.0,0.4610028,True
106.15170806300004,11.679729959000042,2230.0,2045.0,1758.0,0.33925927,True
106.18028340700003,11.667334753000034,2328.0,2224.0,2044.0,0.0872378,False
106.17248682000007,11.633881330000063,2028.0,1986.0,1718.0,0.2705036,True
106.18304431400009,11.65261728400003,1496.0,1814.0,1508.0,0.053164557,False
106.18217360100004,11.660783967000045,1709.0,1905.0,1637.0,0.43902838,True
106.11353896800004,11.659844872000065,2062.0,1959.0,1783.0,0.13868004,False
106.16321118500008,11.664790805000052,1504.0,1922.0,1602.0,0.57514125,True
106.18328300600004,11.650630481000064,1547.0,1950.0,1612.0,-0.033745404,False
106.21167643800004,11.657449664000069,2656.0,2390.0,2136.0,0.07165327,False
106.18080472000008,11.611508650000076,1786.0,1845.0,1578.0,0.34314087,False
106.18744629800004,11.682433178000052,2045.5,2038.0,1743.0,0.32774627,True
106.13402676300008,11.692698750000034,1653.0,1773.5,1553.5,0.40848094,False
106.16651701800004,11.676123891000032,2096.0,1978.0,1838.0,0.36924466,True
106.12965601700004,11.64251923300003,1390.0,1648.0,1471.0,0.5231561,False
106.11710986000008,11.69258925500003,2115.0,2047.0,1823.0,0.2730085,True
106.20043148500008,11.613819032000038,1794.0,1818.0,1623.0,0.34309778,False
106.14197715100003,11.654832341000033,2238.0,2180.0,2018.0,0.44369873,True
106.20319035000004,11.659939863000034,2076.0,2078.0,1806.0,0.36552566,True
106.13053703600008,11.689346009000076,1879.0,2048.0,1805.5,0.45449266,True
106.19398850700009,11.628935932000047,2404.0,2678.0,2290.0,0.21744792,False
106.19316253300008,11.678565897000055,2006.0,2049.0,1834.0,0.2837633,True
106.21305321400008,11.653633386000024,2584.0,2184.0,1929.0,0.17994288,False
106.21293637100004,11.659295283000064,2268.0,2066.0,1813.0,0.14576271,False
106.19179249500009,11.621425399000032,1484.0,1576.0,1594.0,0.1234495,False
106.15384158600004,11.686355474000038,1716.0,1851.0,1672.5,0.49529412,True
106.16689417500004,11.693870675000028,1805.5,1927.0,1629.0,0.41903305,True
106.21331031800008,11.645043490000036,2090.0,2038.0,1836.0,0.34131736,False
106.21822194900004,11.658828820000052,1558.0,1819.0,1549.0,0.45733193,True
106.19089007100006,11.610374224000054,1634.0,1835.0,1567.0,0.44364998,False
106.16987907600009,11.652679794000052,1352.0,1566.0,1411.0,0.5389599,False
106.20252742100008,11.654249678000042,2266.0,2104.0,1820.0,0.25189832,True
106.15671322600008,11.643818318000058,1451.0,1626.0,1419.0,0.48095152,False
106.16969200500004,11.663099234000072,1731.0,1904.0,1674.0,0.41312087,True
106.11595362500007,11.662283696000031,1566.0,1744.0,1538.0,0.36676103,True
106.17987601300004,11.632062769000072,1352.0,1614.0,1431.0,0.5192034,False
106.11320667500009,11.664292173000035,2770.0,2808.0,2400.0,0.08520476,False
106.20552650000008,11.650215140000055,1786.0,1735.0,1645.0,0.16071428,False
106.19019136800004,11.676694543000051,1891.0,2019.0,1722.0,0.37228215,True
106.21361921800008,11.652254807000077,2566.0,2324.0,2066.0,0.15173554,False
106.12088482400009,11.691736966000065,1646.5,1797.5,1544.5,0.48341048,True
106.15332973300008,11.64077784500006,1688.0,1806.0,1554.0,0.47772276,True
106.20139870900005,11.661335172000063,1653.0,1790.0,1552.0,0.39967313,False
106.15789553100008,11.685929377000036,1667.0,1968.5,1753.5,0.5123592,True
106.16210466200005,11.68513252400004,2356.0,2146.0,1931.0,0.2480051,True
106.12855675400004,11.661215197000049,1672.0,1764.0,1566.0,0.41436076,False
106.15023179900004,11.63112562300006,1980.0,2002.0,1842.0,-0.03125,False
106.20781674300008,11.645134646000033,2488.0,2262.0,1990.0,0.25105357,True
106.20592216900008,11.60327159600007,1834.0,2060.0,1736.0,0.3026616,False
106.22020121300004,11.630577584000036,1476.0,1752.0,1565.0,0.53672314,True
106.11312144600004,11.678203747000056,2580.0,2466.0,2213.0,0.12140303,False
106.14811460100007,11.669672778000065,2246.0,2039.0,1831.5,0.32430807,True
106.18252638800004,11.653217802000029,1776.0,2070.0,1691.0,0.18718536,False
106.22005313000004,11.642968142000027,1670.0,1842.0,1579.0,0.49255544,True
106.15299135300006,11.653292242000076,2068.0,1911.0,1787.0,0.38488996,True
106.21673399300003,11.66326340300003,2174.0,2122.0,1906.0,0.07528711,False
106.18872075300004,11.685766160000073,2188.0,2142.0,1907.0,0.36561322,True
106.20489535800004,11.61169713700002,2062.0,2034.0,1783.0,0.26330832,True
106.12153058400008,11.703114647000064,1508.0,1737.0,1565.5,0.12882727,False
106.15626098900007,11.67407428300004,2225.0,2299.0,2052.0,0.29179597,False
106.11354433800004,11.668548728000076,2728.0,2626.0,2390.0,0.112845525,False
106.19106234900003,11.665949918000024,1913.0,2102.0,1732.0,0.35075513,True
106.18570268000008,11.63467416900005,2338.0,2158.0,1860.0,0.21345669,True
106.18132798200008,11.649547342000062,3814.0,3458.0,3186.0,-0.024442654,False
106.16632348100006,11.689876808000063,2259.0,2044.0,1881.0,0.18711767,True
106.14912207000005,11.677264536000052,1553.0,1851.0,1546.0,0.50955313,True
106.21412232300008,11.613075579000052,2040.0,1962.0,1818.0,0.40706292,False
106.14143505900005,11.688532723000035,1795.0,1773.5,1630.0,0.39388824,True
106.16872621600004,11.616219065000053,1980.0,1841.0,1728.0,0.46831363,True
106.20750176300004,11.674629091000044,1429.0,1720.5,1512.0,0.47598094,False
106.18255030000005,11.668470395000044,1694.0,1898.0,1600.0,0.43363422,True
106.20844798300004,11.672186087000057,2268.0,2113.0,1837.0,0.2452579,True
106.18572204800004,11.628116916000067,1595.0,1868.0,1574.0,0.43946582,True
106.13498154000006,11.663500667000053,1652.0,2014.0,1867.0,-0.044908285,False
106.11223421700004,11.625352056000054,1714.0,1891.0,1639.0,0.49721324,False
106.16881284300004,11.659312895000028,1416.0,1584.0,1420.0,0.50480855,False
106.20084822000004,11.659682398000028,2152.0,2244.0,2026.0,0.33042938,True
106.19429006600006,11.632637930000044,2566.0,2210.0,1930.0,0.19409548,True
106.19477494800007,11.674679192000042,2483.0,2530.0,2298.0,0.16537815,False
106.18360902000006,11.619537717000073,2504.0,2190.0,1836.0,0.17523056,False
106.20148619000008,11.639847774000032,2046.0,1997.0,1838.0,0.14927235,False
106.19426753400006,11.684546684000054,2480.0,2334.0,2060.0,0.21494144,True
106.11371494800004,11.666212018000069,2708.0,2256.0,2022.0,0.17864725,False
106.19018301600003,11.606565806000049,2688.0,2422.0,2308.0,0.119266056,False
106.20886246900004,11.672322304000032,2340.0,2054.0,1775.0,0.2203898,True
106.18967735500009,11.617471949000048,2278.0,2064.0,1892.0,0.3821535,True
106.14962214100008,11.627050631000031,1415.0,1578.0,1446.0,0.45795825,False
106.15272026000008,11.678261176000037,1870.5,1834.0,1685.0,0.284772,False
106.20924140800008,11.605873557000052,2174.0,1924.0,1718.0,0.43867803,True
106.17910633800004,11.684770030000038,1948.5,1860.5,1661.5,0.30429348,True
106.16589510400009,11.631374082000036,1526.0,1620.0,1465.0,0.27916864,False
106.18990255500006,11.606536332000076,2000.0,1964.0,1700.0,0.2942837,False
106.20416180900008,11.67651179400002,2164.0,2084.0,1907.5,0.26761994,True
106.20873418500008,11.62502960200004,1712.0,1746.0,1574.0,0.2974969,True
106.14375870500004,11.658500067000034,1385.0,1662.0,1399.0,0.4907152,False
106.12439004800008,11.65810373100004,1772.0,1954.0,1636.0,0.4294913,True
106.20880042100003,11.643061732000035,2044.0,2098.0,1890.0,0.31201616,True
106.19142184000005,11.633028263000028,2018.0,2096.0,1854.0,0.3169741,True
106.11646052500004,11.620087111000032,2036.0,1886.0,1626.0,0.39548692,True
106.14776018500004,11.678110056000037,2275.0,2154.0,1916.0,0.32542625,True
106.20851170400005,11.624151791000031,1720.0,1672.0,1636.0,0.3307393,True
106.17408354000008,11.614250672000026,1542.0,1741.0,1490.0,0.47852552,False
106.18562840400004,11.60855910600003,1814.0,1842.0,1632.0,0.32690167,False
106.20120038700009,11.636625174000072,2148.0,2092.0,1824.0,0.27334234,False
106.20738665400006,11.602924934000043,1576.0,1808.0,1472.0,0.5439155,True
106.11879342600008,11.687919109000063,1899.5,1873.0,1682.0,0.3361293,True
106.19977272100004,11.682671312000023,1620.5,1829.0,1585.0,0.4591573,False
106.19999617400003,11.604209524000057,1580.0,1780.0,1514.0,0.45328718,False
106.19412329100004,11.623731174000056,2318.0,2404.0,2078.0,0.17273377,False
106.16818758000004,11.686605061000025,2023.0,1944.5,1792.0,0.18917836,True
106.21497292700008,11.655535834000034,2050.0,1914.0,1742.0,0.29529047,True
106.15139215300007,11.670289266000054,1789.0,1923.5,1586.5,0.3594701,True
106.19335582800004,11.675888568000062,1704.0,1879.0,1624.0,0.42775586,True
106.18974032500005,11.662711366000051,1678.0,1933.0,1672.0,0.47007737,True
106.20565513300004,11.60551057400005,1982.0,1826.0,1608.0,0.44341478,True
106.16235295000008,11.662882799000045,2015.0,2011.0,1893.0,0.4710592,True
106.15999446900008,11.653782544000023,1688.0,1700.0,1545.0,0.3215434,False
106.18153715700004,11.630821127000049,2140.0,2064.0,1820.0,0.29139072,True
106.12791629500003,11.672862920000057,2222.0,2091.0,1779.5,0.25248107,False
106.19233299800004,11.643338840000068,2122.0,1996.0,1827.0,0.20583832,False
106.18995745300003,11.612352314000075,1645.0,1894.0,1616.0,0.443975,False
106.12629558500004,11.644469088000053,1317.0,1648.0,1413.0,0.52497745,False
106.18411907500004,11.65211083500003,1473.0,1720.0,1518.0,-0.004432322,False
106.14296327500004,11.683471161000057,1526.5,1808.0,1504.5,0.5474691,True
106.12073139600004,11.691732685000034,1635.0,1805.0,1543.0,0.49823537,True
106.20401222600007,11.643710550000035,2366.0,2236.0,1999.0,0.0809866,False
106.14065611700003,11.686309289000064,2067.0,2000.0,1806.5,0.3095039,True
106.19104033700006,11.686709216000054,2239.0,2235.0,1969.0,0.23733288,True
106.19801298900006,11.682694708000042,2148.0,2140.0,1833.0,0.3650606,True
106.21337460900008,11.663435751000064,1720.0,1724.0,1584.0,0.32995716,False
106.19165089900008,11.660980621000022,1655.0,1882.0,1603.0,0.38349786,True
106.18119797700004,11.653937234000068,1408.0,1648.0,1467.0,0.5230352,False
106.21631403900004,11.645414876000077,1843.0,1772.0,1569.0,0.45594096,True
106.20656334700004,11.60474533300004,1819.0,1800.0,1540.0,0.51998943,True
106.20928751400004,11.634381391000034,1872.0,1926.0,1723.0,0.31403443,False
106.11769971700004,11.680372397000042,1950.0,1907.0,1709.5,0.27367538,False
106.18470314700004,11.645944195000029,2152.0,2210.0,2916.0,0.23307198,False
106.11814937500009,11.639636143000075,1750.0,1700.0,1498.0,0.38553372,False
106.19082370700004,11.606619851000062,2520.0,2392.0,2132.0,0.18499354,False
106.11585143100008,11.667001485000071,2916.0,2556.0,2226.0,0.27928817,True
106.12702459700004,11.697593124000036,1938.0,1960.0,1849.0,0.23414345,False
106.18929141700004,11.691537632000063,2104.0,2086.0,1825.0,0.29784748,True
106.18773982900008,11.620115855000051,1682.0,1882.0,1620.0,0.43194866,True
106.21058696200004,11.600767965000044,1412.0,1678.0,1358.0,0.52208495,False
106.20759813700003,11.622612143000026,1598.0,1920.0,1604.0,0.3743148,True
106.14651969800008,11.623271887000044,1778.0,1720.0,1556.0,0.4273752,True
106.20232411100004,11.656994605000024,2864.0,2592.0,2200.0,0.20840243,True
106.11488007600008,11.700071516000037,2182.0,2016.0,1839.0,0.22767897,False
106.13355335400009,11.689290473000028,1949.0,1960.0,1735.5,0.36561152,True
106.14448096000008,11.656108948000051,1614.0,2026.0,1736.0,0.5485315,True
